text,intent
"D So,   F uh,  what do you think about child care <laughter>. /",question
"There was Big Brother, Big Sister, /",statement
"[ [ We, + E I mean,  we, ] + D you know,  we ] do have a good government.  /",statement
Okay.  /,general
"I just don't <laughter>.   [ I + ] [ just, +  just ]  from socializing with her  /",statement
"[ [ if, + if, ] + if ] the judge is not of high moral standards --",statement
Uh-huh. /,general
Uh-huh. /,general
"E I mean,  [ it, +  it's ] really rough to keep yourself on a strict budget  for a long long time when [ your, +  D you know,  your ] priority, A at least mine   is  to save for the house.  /",statement
"C so.   Does T I have a pretty good retirement package, do you think? /",question
Bye. /,general
"C but  he is not a conservative that favors Israel, /",statement
It sounds like  we've covered all the bases <breathing>  /,general
Yeah. /,general
"C So  it's kind of hard at that  point to, D you know,  classify some of the builders.  /",statement
"D like  we have a car,  /",statement
"Well, one of these days, uh, I hope we'll find some, some way to substitute the good crops for illegal ones. /",statement
"F Uh,  probably need to try to get back on the topic  /",statement
Yeah. /,general
Uh-huh. /,general
"C So  the houses actually on our  street [ are a little bit, +  they're kind of gone a little bit ] nicer. /",statement
"C But  if you build computer systems, D like,  D well,  D you know,   what does that computer program really do, D you know.  Or, especially if  you write D like  papers,  D you know.",question
Yeah. /,general
"<Breathing> My husband and I, our favorite meal is, F uh,  - /",statement
"[ They, +  they've ] got it pretty precise now. /",statement
"C and  she's about  ten pounds,  /",statement
"[ And as, + and did some, ] D you know,  instructions at the country club for a while. /",statement
"Him and his wife are getting divorced,  /",statement
"but it's in pretty good sh-, in really good shape. /",statement
It's good. /,statement
"C and  they were comparing test scores between private schools and  public schools, /",statement
Right. /,general
"C but  the nature of the, F uh,  courts and the appeals and the stays and all that means that it's a very long haul before anybody's ever executed. /",statement
"F Oh,  yeah. /",general
Uh-huh. /,general
D You know.  /,general
Sure. /,general
"I don't know that a cat would do that, F uh  <laughter>. /",statement
"another couple came, F um,  over a couple weeks later  /",statement
"It's never [ the, + F uh,  the ] person that's making a hundred thousand there.  /",statement
"F Oh,  I see  /",general
"C but  [ it's, +  it's ] so difficult.  /",statement
C And  he tested positive on cocaine.  /,statement
"[ It's, + it's ] very different.  /",statement
"some friends would take care of the kids,  /",statement
"D Well  if you get a chance, - /",statement
D So  you don't have a lot of tree coverage? /,question
Permanent <laughter>. /,statement
"[ C But,  + C so  ] we've always kind of stayed with a K O A and then, F uh,  did other things besides just sit at the campground at night.  /",statement
"C But,  F uh,  I think there ought to be some rule against it.  /",statement
Yeah. /,general
"I, I know a lot of guys at work,  /",statement
"F Uh,  there was a flaw in there [ where a, +  where a ]  head gasket bolt broke,  /",statement
"I know that, F uh,  this last winter was very hard on, F uh,  several  areas [ in the, +  in [ the, +  the ] ] Ukraine, particularly the coal mining regions of Siberia,  F uh,   /",statement
Uh-huh. /,general
He was always --,statement
"they have Bette Midler on the cover,  /",statement
"D Well,  see another thing was I worked on second shift for like a year and a half,  /",statement
"requires [ special, + D you know,  special ] equipment.  /",statement
I heard about that on the news. /,statement
"F Uh,  you go and [ ever-, + ] D you know,  always see guns in there.",statement
Oh.   /,general
that's a hard thing about it.  /,statement
"C and  our  economy seems to, - /",statement
"every four years on one side of my family they plan on having, F uh,  D like  my [ p-, + grandparents ] and all their brothers and sisters and then all their kids and grandkids. /",statement
How do you feel about that  (( Lenore )) ? /,question
C so  I have freedom to watch --,statement
C and  <noise>  she's the kind that goes for convenience over anything else. /,statement
"[ C and  I, +  C and  I ] use my Visa [ for, +  for ] as much as I can,  /",statement
plugs along. - /,statement
No privacy. /,statement
"[ C and,  + D you know,  D you know,  C and  ] I'm in favor of, D you know,  getting closer to seeing certain things,  /",statement
Huh-uh. /,general
Yeah. /,general
"basically, the restrictions are just to penalize the good guys because the bad guys are going to get the guns anyway  /",statement
"There's no water there.  E I mean,   F uh,  -/",statement
"And the, and the younger one is a boy,  /",statement
Uh-huh. /,general
"D well,  you take Israel -- /",statement
"D Well,  I know [ as I, + as I ] said our house is about seventeen years old  /",statement
"[ If you can, +",statement
"E I mean,  I do it, I guess,  /",statement
C but  I just can't seem to find the time. /,statement
"D Well  Jackie, F uh,  on taxes, [ I, + I ] guess I would have to say, [ that I, + that my ] opinion is that I do think Americans are paying too much in taxes.  /",statement
Considering the Kennedys made all their money off bootleg whiskey anyway. /,statement
"C And,   <throat_clearing> everybody else that  I've talked to has been right around here. /",statement
"C because  I grew up in North Hollywood, California --",statement
We camped at the beach one time  /,statement
a friend of mine is a psychologist  /,statement
Yeah. /,general
They would not permit  me to live there to work.  /,statement
"I'm sitting here in my forty year old house,  /",statement
this Dodge Aries is the first car we've ever gotten that had anything.  /,statement
"You can at least say that it's important to our country,",statement
"C So,  as long as you pay it off every month, it doesn't cost you anything. /",statement
"C and  the sister is in a nursing home,  /",statement
"The question was, F um,   [ what, +  what ] is your opinion of youth, F uh,  spending a year or two [ in, + in ] public service. /",statement
"I don't think he could ever redeem himself,  /",statement
Uh-huh. /,general
"F Oh,  F oh,  I started out as a P E major,",statement
"C So,  yeah,  /",general
"F Uh,  I had a razor that I got from Christmas that [ I just, + I really ] didn't want it,  /",statement
"C but,  F uh,  the jury I think is best, in most cases, suited for determination  of guilt and innocence, but  not the award [ of, +  of ]  penalties and fines and punishment. /",statement
"F Oh,  D well  <laughter>. /",general
Being a florist. /,statement
"D well,  <<pause>>.  I guess we could ring this off since [ we, +   we've ]  exhausted all of our ideas,  /",statement
"D Well,  F uh,  I know that the coverage he was allowed to present was slanted,  /",statement
"C And  I've had it,  /",statement
Uh-huh  /,general
he liked that. /,statement
"F Um,  <sigh> actually one of my favorite  instruments is a harpsichord. /",statement
"C And  I think that it's not my responsibility to police myself and pay Pennsylvania what they believe they are owed even though, D you know,  the revenue stream went to another state.  /",statement
"C But,  E I mean,  do you see yourself having thirteen kids --",question
"I'm used to, F uh,  walking out the  back yard  /",statement
Uh-huh. /,general
"Plastic milk cartons, newspapers and cans, and glass, I guess, [ is the four, + is really the four ] things that we do. /",statement
"F Uh,  sometimes too, it's used as a dumb job.  /",statement
F Huh.  /,general
Uh-huh. /,general
it's a good place to go. /,statement
"Plus, you teach middle school,  /",statement
Not me <laughter>.  /,statement
"D You know  there are a lot of people around with, - /",statement
C and  he just does not like to go out there by himself.  /,statement
Okay. /,general
Right. /,general
I wanted to get one  right on the water.  /,statement
"C but  she's paying it,  /",statement
"I don't,  /",statement
"C But,  F uh,  you pay a premium  /",statement
Uh-huh. /,general
Uh-huh. /,general
"[  It's a, + it's a ] good way to develop --",statement
Uh-huh. /,general
"C and  she's going to work,  /",statement
C but  we always pay it off right that month --,statement
"than [ they, +  maybe they ] just tend to learn  from these people  /",statement
it just takes a very long time  /,statement
"like you say,   they cross pollinate just by bees, /",statement
She'll eat fish. /,statement
"C But,  D you know,  [ it's, + it's ]  going to take smarter people than me to solve the problem <laughter>.  /",statement
Uh-huh. /,general
"C Although,  there may be more crime. E I mean  if people have more leisure time. - /",statement
"That's a strategy I think [ tha-, + that ] the people [ have to, + have to ] take. [ Is, + is ] how to be able [ to, + to ] lessen their cost of living.  D You know,   /",statement
"D Well  [ that's, + that ] seems to be what they  were doing  /",statement
when I was growing up we had cats  /,statement
Yeah. /,general
-- it's not many from the local communities. /,statement
"Yeah,  /",general
Uh-huh. /,general
"C So  is your grandmother, F um,  impaired?  /",question
"I'm forty-two,  /",statement
Uh-huh. /,general
everybody brings their favorite dish  /,statement
"D Well,  I think that's good because you do have to use your mind and imagine up the circumstances and things.  /",statement
