text,intent
Uh-huh. /,general
"F Oh,  yeah,  /",general
yeah. /,general
Um.   /,general
Nice talking to you. /,general
and the loading of it -- /,statement
"C But,   F um,  [ my, +  again, my ]  mother back in Indiana, - /",statement
"C And,  on [ a, + a ] scale, I guess it's still considered small.  /",statement
"F Oh,  okay. /",general
"<+ need to separate every th +> C and  we look like [ wh-, + we ] don't have anything.   /",statement
"F Oh,  yeah.  /",general
"C but  [ it's, + that's ] just what it is.  /",statement
Yeah.  /,general
"F Um,  we don't have that problem up here.  /",statement
That was kind of a funny song  /,statement
Yeah. /,general
It's totally out of our hands  /,statement
Yeah.  /,general
"C and,  F uh,  I know,  here, D you know,  you don't have to have any reason,  /",statement
They live in Rowlett. /,statement
"F Uh,  about yourself? /",question
"C And  we had, F uh,  a write up in our paper, F uh,   this last time at work about, F um,  - /",statement
C and  you also have a little cream sauce in there because [ you + --,statement
-- C so  he wasn't bad. /,statement
"When we had our pool done I had  them to leave some extra loam, D you know,  for my garden  /",statement
C and  California for the most part. /,statement
C and   I've  --,statement
"Maybe cause she got chubby again or something, /",statement
"I just got done saying I just saw one, F uh,  fairly recently.  /",statement
"[ I'm, + I'm ] talking to you from Dallas right now. /",statement
"[ [ they're, + they, ] + they ] got a big thing because of [ [ the, + D you know,  the, ] + the ] expansion going on in baseball.  /",statement
"C and,  F uh,  it was actually on a town that has a dump that they  charge other cities, or towns to come in and dump their trash there.  /",statement
C But  we have got more women in it now. /,statement
that's an everyday occurrence. /,statement
"-- C and  that's in New York,  /",statement
"Ri-, -/",general
"The only problems I had with it in the nine years that I owned it, I had to replace the  compressor when it was about seven years old. /",statement
"F Uh,  are you saying you don't think  anything should be done in the short term? /",question
"C But,   F uh,  other than that I think maybe it just depends on how you define honesty. /",statement
"E I mean   [ you couldn't, + you really couldn't ] use it for a room. /",statement
C but  my other line is blinking. /,general
I have got two. /,statement
"[ the wagon, + the wagon  ] driver. /",statement
"C And  it still takes me twice as  long as I think it's going to take to do the job, /",statement
"D You know,  I think that's what it's going  to take, though. /",statement
That's not a formula for a better society. /,statement
"I took the clip out, or whatever  /",statement
"Yeah,  /",general
It's just completely different  /,statement
"D Well,  I guess, although, [ I, + ] D well,   that's a good point where you said that how does one define what invasion of privacy is,",statement
that would be my answer of an --,statement
Right. /,general
C And  many of my peers were being drafted. /,statement
Right. /,general
C and  that is what I'm having is pasta. /,statement
"[ C But,  + F uh,  C but  ] basically, F uh,  there's lots of things [ that, + that ] we should know about projects.  /",statement
"D You know,  we have some in-laws, F uh,  that, F uh,  had theirs in some money market certificates and other things and, F uh,  kind of took them out of that because they got so low  /",statement
Uh-huh. /,general
We didn't have any bass clarinet players  /,statement
Yeah. /,general
"(( It's incentive )) ,  /",statement
those two. /,statement
C And  D see  now we're dealing with having to bring it back again  /,statement
"F Um,  I was forced to take, I think you know, some sort of art history course,  /",statement
"F Uh,  I went to a seminar,  /",statement
Yeah. /,general
Uh-huh. /,general
Uh-huh <<very faint>>. /,general
Yeah. /,general
D you know  it was really good. /,statement
Okay. /,general
"C and,  F uh,  I would not have been real fulfilled.  /",statement
I want to move up quick.  /,statement
Yeah. /,general
"That reminds me of, F uh,  - /",statement
I don't like to come home and stand  in the kitchen and spend an hour fixing something and then have to clean it up  /,statement
"that's why I say, [ it's, + it's ]  a tough question what would you do,   /",statement
"You go to college,  /",statement
C and  that'll cover it.  /,statement
"You hardly ever see, uh, headline articles about the, uh, either the economics or, or other wor-, news events going on in either of those countries. /",statement
"D You know  [ they, +  they ] sit there [ and, +  and ] read their books and then proclaim themselves an expert. /",statement
hold on one second. /,request
Yeah. /,general
but I think everybody can.   /,statement
Oh. /,general
I hate to pay somebody twenty-five dollars on hour for something I can do myself. /,statement
"C And  the American people, when this first started, they were even reluctant to let them do that. /",statement
"C and  they'll go ahead  [ and, + and, ] F uh,  leaf out.  /",statement
"Yeah,  /",general
"-- C and then  we go outside,  /",statement
"C and  we had thought before maybe a lot older we don't need  such a large house that we'll sell it,  /",statement
"[ I think, + I think ] helping us be more [ enthu-, + enthusiastic ] about it,",statement
"C And  if he wants to go to a private college, he can get a scholarship to attend, D you know.   /",statement
"<Laughter> I don't know,  /",statement
"D Well,  I just watch them. /",statement
Uh-huh. /,general
Right <clanging>. /,general
I'm not that up on the policy of ways.  /,statement
"I don't even know what that, -/",statement
"[ I come, + F uh,  I've spent ] most of my time [ in, + in ] warm weather areas  /",statement
"C And so,  [ I, + I ] really enjoyed that book a lot.  /",statement
Uh-huh. /,general
"Seems to have helped him though,",statement
he thought it was not ... -/,statement
"C And   [ I couldn't believe, + [ I, + I ] could not believe ] that it took me so long to read such a good book. /",statement
Ten years ago  I was eleven <laughter>.  /,statement
Oh. /,general
But I think --,statement
It doesn't work if you're trying to shave and she's trying to put her eyeliner on  /,statement
C So  I've never really cared.  /,statement
C And  we're finding that we even have more money than we thought. /,statement
I've worked in public relations a lot  /,statement
"<Laughter> D Well,  that sounds like kind of an important job to be, F uh,  straight on. /",statement
Yeah.  /,general
Uh-huh. /,general
"It's [ an-, + ] cloth I think. /",statement
C or  they might play tennis -- /,statement
"C and then,  F uh,  who knows <noise> how they process it from there and what they turn it into,  /",statement
Yeah. /,general
"C And  in Japan they would be, D you know.  /",statement
"C And,  F uh,  D you know,  we had a case like that here  /",statement
Uh-huh. /,general
"C And  also with a router, you can,  F uh,  make ornamental facings, too better than a just straight wood edge.",statement
"C but,",statement
Uh-huh. /,general
"C and   I'm not sure what it is,  /",statement
Yeah.  /,general
I guess we're ready to start.  /,statement
"D You know,  it would probably take my whole paycheck just to go in and --",statement
Uh-huh. /,general
C so  I really can't complain about this one. /,statement
"The so-called  (( sin ))  taxes on liquor and the cigarettes and such as that generate a considerable amount,  /",statement
We generally have a concert every other week  /,statement
"[ C and,  +",statement
these are cats.  /,statement
One is education for economic reasons.  /,statement
"C And  the only thing  that they could come up with was a Bichon Frize which is a, -/",statement
what kind of --,statement
"F Uh,  [ I've had, + F uh,  I've had ] one or two American cars I think,  /",statement
"F Oh,  no. /",general
D well  how old are you? /,question
"[ C But,  + F uh,  C but  ] the rye does  really well.   Especially during the wintertime. /",statement
Yeah. /,general
"C And,  also, [ we, + we ] dine at home a lot.  /",statement
I go to a state sponsored school  /,statement
Oh.  /,general
Yeah. /,general
"D Well,  F uh,  [ ho-, +  how ]  do you view this whole subject? /",question
"-- C and  they did not know how to take care of that,  /",statement
Right. /,general
I don't like the run in and out part. /,statement
"I read the daily newspaper, F uh,  the HOUSTON CHRONICLE  /",statement
"C and  that, F uh,   rather bothers me that, F uh,  I was [ in, +  in ] effect, F uh,  contributing to the delinquency of  [ the, + the ] environment, so to speak. /",statement
Uh-huh. /,general
Bye-bye.  /,general
Uh-huh. /,general
that's right. /,general
Oh. /,general
"C or  you should save up slowly and keep buying them and  not just rush out and furnish the whole place,",statement
"C and  maybe you don't start looking for that word guaranteed,",statement
That is what I did with my plants.  /,statement
"Fine,  /",general
"one  time we just [ borrowed, + took ] a personal loan and paid off all our credit cards,  /",statement
it's a big problem  /,statement
"C and so  he stays in  the same restaurant for twenty years, D you know,  /",statement
What did you call that? /,question
"[ I just, + I ] enjoy   working with them. /",statement
"F Uh,  [ it just, + it ] developed into sort of a business, F uh,  D you know,   /",statement
"Was that before, - /",question
"C But,   F uh,  boy, [ I, + I ]  feel for you and  your husband.  /",statement
